"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","Class"
-122.29,192100,442,46,1895,"D",425,920,29.926,37.88,1
-122.29,179300,395,52,1650,"D",380,841,3.556,37.88,1
-122.3,187500,146,45,453,"D",137,749,1.475,37.88,1
-122.3,138800,97,52,409,"D",98,208,16.971,37.88,1
-122.3,150000,118,10,503,"D",100,228,21.705,37.87,1
-122.3,140600,127,50,499,"D",128,287,2.75,37.86,1
-122.29,120000,119,52,477,"D",106,218,25.682,37.85,1
-122.3,144800,376,46,1647,"D",355,854,2.9,37.88,1
-122.3,144800,749,52,3123,"D",684,1695,22.208,37.87,1
-122.28,245500,188,52,957,"D",172,403,32.344,37.88,1
-122.28,2e+05,132,52,589,"D",131,288,35.156,37.87,1
-122.28,173700,548,49,2026,"D",521,963,19.805,37.87,1
-122.29,185600,536,50,1829,"D",516,1129,26.684,37.87,1
-122.29,182600,198,52,895,"D",204,386,3.875,37.87,1
-122.28,227900,416,52,1909,"D",406,811,3.006,37.88,1
-122.28,220700,696,46,3022,"D",675,1293,2.543,37.87,1
-122.28,212000,446,46,1777,"D",431,805,28.676,37.87,1
-122.27,271400,930,52,2803,"D",876,1372,21.907,37.88,1
-122.27,268800,439,30,1465,"D",425,862,17.778,37.87,1
-122.27,277800,682,37,2619,"D",616,1152,2.52,37.88,1
-122.26,332500,255,52,1149,"D",249,483,42.788,37.88,1
-122.26,338900,604,52,2363,"D",573,1558,2.944,37.88,1
-122.26,287500,837,52,2604,"D",769,1798,1.725,37.88,1
-122.25,384600,141,41,685,"D",123,266,52.289,37.87,1
-122.25,371400,465,42,1756,"D",422,2184,25.562,37.87,1
-122.25,350000,460,52,1204,"D",477,2016,0.949,37.87,1
-122.25,500001,236,52,609,"D",250,1349,11.696,37.87,1
-122.26,175000,371,52,1087,"D",350,3337,14.012,37.87,1
-122.26,241700,998,52,2773,"D",949,1721,11.859,37.87,1
-122.27,216700,1108,35,3218,"D",1000,1675,17.464,37.87,1
-122.27,211300,368,49,1350,"D",350,707,28.846,37.87,1
-122.27,210200,698,52,3084,"D",694,1424,27.372,37.87,1
-122.28,196400,195,52,938,"D",189,393,38.594,37.86,1
-122.28,191700,353,52,1813,"D",339,828,35.625,37.87,1
-122.28,182300,300,52,1233,"D",292,571,22.788,37.87,1
-122.29,175000,755,44,2539,"D",713,1382,2.537,37.87,1
-122.29,165900,324,46,1267,"D",321,792,2.525,37.87,1
-122.29,156900,404,52,1665,"D",372,815,19.946,37.86,1
-122.28,164300,367,52,1659,"D",346,788,28.214,37.86,1
-122.29,150000,460,52,2225,"D",430,1145,26.165,37.87,1
-122.29,150500,607,50,2485,"D",563,1354,19.483,37.86,1
-122.28,169900,450,52,2031,"D",445,958,19.327,37.86,1
-122.28,147400,668,49,2932,"D",608,1361,19.798,37.86,1
-122.28,152700,472,52,2246,"D",449,1005,24.167,37.85,1
-122.27,182700,435,49,2052,"D",414,924,25.417,37.86,1
-122.28,179300,417,52,1999,"D",358,780,33.906,37.86,1
-122.28,157700,691,52,3007,"D",636,1582,25.652,37.86,1
-122.28,153100,550,41,2214,"D",568,1213,22.845,37.86,1
-122.27,250000,305,52,1088,"D",267,486,26.071,37.86,1
-122.27,206300,186,52,834,"D",175,494,3.15,37.86,1
-122.27,218800,372,52,1769,"D",365,849,26.914,37.86,1
-122.27,198200,583,52,2307,"D",548,1127,18.447,37.86,1
-122.26,253600,1744,35,5161,"D",1742,3276,16.307,37.86,2
-122.26,257400,832,52,3497,"D",794,1493,29.044,37.86,1
-122.26,289500,744,52,3774,"D",679,1461,29.405,37.86,1
-122.26,241700,604,52,2888,"D",538,1253,33.893,37.86,1
-122.25,489600,517,48,2153,"D",459,1656,30.417,37.86,1
-122.25,446200,191,52,1389,"D",202,514,70.897,37.86,1
-122.25,456300,318,52,1709,"D",295,719,50.463,37.86,1
-122.25,336800,444,52,1587,"D",449,878,17.652,37.86,1
-122.24,500001,225,52,1668,"D",214,517,78.521,37.86,1
-122.24,500001,474,52,3726,"D",496,1366,93.959,37.85,1
-122.25,376900,663,52,4048,"D",590,1316,53.794,37.86,1
-122.26,309600,768,52,3618,"D",755,1508,32.619,37.85,1
-122.27,182300,920,52,4076,"D",815,1800,27.054,37.85,1
-122.27,172700,400,47,2077,"D",326,719,22.431,37.85,1
-122.27,150800,300,50,1279,"D",255,675,19.028,37.85,1
-122.27,153600,426,52,1974,"D",363,875,15.817,37.85,1
-122.27,106300,83,52,335,"D",77,152,22.841,37.85,1
-122.27,142300,307,47,1375,"D",319,843,13.785,37.85,1
-122.28,119400,145,52,610,"D",132,281,29.018,37.85,1
-122.28,147900,198,44,1025,"D",204,506,1.73,37.85,1
-122.28,132900,484,48,2063,"D",466,1054,22.625,37.85,1
-122.29,132500,419,35,1872,"D",414,1017,22.106,37.84,1
-122.28,126900,813,52,3108,"D",765,1623,26.997,37.83,1
-122.3,143800,2408,14,7355,"D",2051,3100,40.018,37.84,2
-122.23,500001,379,52,2990,"D",361,947,78.772,37.83,1
-122.22,500001,310,39,2492,"D",315,808,118.603,37.82,1
-122.22,500001,335,42,2991,"D",335,1018,13.499,37.82,1
-122.23,500001,366,52,3242,"D",352,1001,122.138,37.82,1
-122.23,466100,381,52,3051,"D",369,1005,81.872,37.82,1
-122.23,500001,396,52,3494,"D",383,1192,123.804,37.82,1
-122.24,457800,246,52,1757,"D",227,585,58.948,37.83,1
-122.24,471600,312,52,2449,"D",316,916,81.194,37.83,1
-122.23,500001,203,52,1611,"D",179,556,87.477,37.82,1
-122.24,398600,517,52,3665,"D",520,1470,6.155,37.82,1
-122.25,340700,403,52,2474,"D",398,1104,5.883,37.82,1
-122.23,289900,516,52,3037,"D",518,1242,52.128,37.76,1
-122.23,335300,323,52,2269,"D",321,805,47.188,37.76,1
-122.23,333000,177,52,1316,"D",162,378,52.915,37.76,1
-122.24,241000,235,52,1153,"D",223,481,26.411,37.77,1
-122.23,189600,179,52,772,"D",160,409,33.214,37.77,1
-122.24,206300,386,52,1711,"D",373,885,36.417,37.77,1
-122.25,215700,566,52,2650,"D",567,1468,30.161,37.77,1
-122.25,210200,220,52,1038,"D",215,482,31.771,37.77,1
-122.25,208800,320,52,1527,"D",264,825,34.531,37.77,1
-122.25,197900,157,52,859,"D",158,429,43.098,37.77,1
-122.26,201300,217,52,970,"D",208,528,33.438,37.78,1
-122.26,190800,239,52,1045,"D",216,496,29.213,37.78,1
-122.27,207900,280,52,1408,"D",265,718,26.806,37.78,1
-122.27,215300,264,52,1222,"D",265,630,37.708,37.78,1
-122.27,212900,263,45,1169,"D",286,723,39.444,37.78,1
-122.27,292700,535,13,2020,"D",486,959,52.601,37.78,1
-122.28,275000,869,30,4145,"D",855,3668,25.444,37.79,1
-122.3,2e+05,368,42,2038,"D",355,2037,26.447,37.77,1
-122.29,102200,309,42,1241,"D",300,821,19.427,37.78,1
-122.28,220800,363,52,1468,"D",347,870,29.688,37.77,1
-122.28,242800,1073,27,3997,"D",966,1901,3.75,37.77,1
-122.29,265400,763,18,2873,"D",663,1243,51.702,37.76,1
-122.28,219000,306,50,1487,"D",327,730,25.139,37.78,1
-122.26,282100,350,52,1670,"D",299,793,29.732,37.77,1
-122.27,372000,388,52,2252,"D",434,1033,55.337,37.77,1
-122.27,225800,377,52,1731,"D",363,872,41.667,37.77,1
-122.27,220800,481,52,1710,"D",457,849,27.115,37.77,1
-122.27,234500,559,52,2388,"D",518,1121,33.269,37.77,1
-122.25,254200,458,52,2156,"D",445,872,32.685,37.77,1
-122.26,351800,315,52,1565,"D",297,637,47.778,37.77,1
-122.26,275000,371,52,1704,"D",340,663,4.226,37.77,1
-122.26,405400,168,52,1210,"D",172,411,33.571,37.77,1
-122.26,228100,444,52,2097,"D",413,915,29.899,37.77,1
-122.26,234000,479,52,1848,"D",477,921,2.875,37.77,1
-122.24,162500,284,43,955,"D",266,585,23.882,37.77,1
-122.25,243400,1110,43,4329,"D",1053,2086,2.975,37.77,1
-122.23,273800,542,52,3011,"D",535,1303,51.039,37.76,1
-122.23,248500,185,52,1049,"D",176,374,41.458,37.76,1
-122.24,244000,516,52,2504,"D",472,979,34.762,37.76,1
-122.24,240900,471,52,1846,"D",446,827,26.833,37.76,1
-122.23,306300,246,52,1705,"D",253,658,5.75,37.76,1
-122.23,240000,289,50,1542,"D",268,654,39.632,37.75,1
-122.24,286600,753,27,4051,"D",797,1499,48.711,37.75,1
-122.24,266700,581,52,2646,"D",522,1128,30.718,37.76,1
-122.24,229800,525,49,2428,"D",492,1110,36.719,37.76,1
-122.24,229300,436,52,2567,"D",415,1119,46.094,37.76,1
-122.24,228400,1249,21,7031,"D",1235,2930,45.213,37.73,2
-122.25,206200,365,25,1914,"D",390,897,44.562,37.74,1
-122.24,350700,2885,5,18634,"D",2718,7427,7.611,37.72,2
-122.27,231000,1379,31,5785,"D",1312,2973,32.689,37.73,2
-122.25,252900,648,52,2876,"D",632,1340,3.567,37.76,1
-122.27,353900,1554,28,6909,"D",1484,2974,36.875,37.74,2
-122.27,291700,1270,23,5679,"D",1151,2690,47.695,37.77,2
-122.28,1e+05,365,20,1156,"D",326,583,31.972,37.75,1
-122.06,341600,2045,12,14316,"D",2007,5781,72.634,37.77,2
-122.06,412500,467,5,3596,"D",512,1738,70.568,37.73,1
-122.06,248600,570,36,3541,"D",529,1478,4.635,37.71,1
-122.07,254900,302,40,1808,"D",270,746,53.015,37.71,1
-122.07,241500,480,36,2879,"D",455,1235,49.801,37.71,1
-122.07,295200,477,26,3204,"D",484,1411,54.834,37.72,1
-122.08,340400,531,31,3866,"D",521,1368,6.187,37.72,1
-122.08,274700,368,32,2476,"D",367,1048,56.194,37.72,1
-122.08,238600,350,35,2211,"D",365,1004,54.639,37.71,1
-122.09,266400,387,35,2663,"D",367,1086,51.498,37.71,1
-122.1,330200,366,30,2599,"D",350,922,58.382,37.72,1
-122.11,206800,824,36,4569,"D",819,1950,4.65,37.71,1
-122.1,209200,622,25,2973,"D",595,1413,43.819,37.7,1
-122.1,195800,625,30,3115,"D",568,1444,37.222,37.69,1
-122.09,253500,282,31,1843,"D",269,749,52.855,37.71,1
-122.09,241800,336,31,2053,"D",329,867,43.375,37.7,1
-122.1,252500,1073,27,6740,"D",1035,2723,52.131,37.71,2
-122.09,263900,269,30,1751,"D",263,731,6.005,37.7,1
-122.08,227000,295,38,1663,"D",301,781,50.519,37.71,1
-122.08,220900,657,38,3716,"D",652,1784,48.237,37.71,1
-122.08,259300,447,32,2718,"D",410,1156,52.497,37.7,1
-122.07,232500,272,39,1420,"D",277,645,4.125,37.7,1
-122.06,231600,310,37,1893,"D",315,821,46.005,37.7,1
-122.06,209400,790,33,3906,"D",770,1912,35.187,37.7,1
-122.07,223200,736,32,3400,"D",694,1487,3,37.7,1
-122.08,209900,758,25,3402,"D",710,1645,34.934,37.7,1
-122.09,208200,1107,33,4413,"D",1051,2239,29.861,37.7,1
-122.07,203800,618,29,2304,"D",552,1021,25.362,37.69,1
-122.08,195700,499,36,2350,"D",467,1105,33.021,37.69,1
-122.07,190500,1309,31,5914,"D",1295,2999,30.964,37.69,2
-122.08,181000,324,43,1575,"D",284,740,28.512,37.69,1
-122.08,184900,274,42,1414,"D",244,629,33.478,37.69,1
-122.08,190800,202,37,848,"D",205,314,23.958,37.68,1
-122.08,242200,685,15,3051,"D",668,1479,35.295,37.68,1
-122.09,188300,817,20,4296,"D",800,1732,48.036,37.69,1
-122.15,183500,557,52,2898,"D",550,1338,3.851,37.74,1
-122.14,204200,201,52,1071,"D",192,440,40.662,37.74,1
-122.14,251900,403,51,2619,"D",393,922,46.042,37.73,1
-122.15,187500,316,49,1494,"D",288,611,2.2,37.74,1
-122.16,198200,416,52,2260,"D",412,994,41.164,37.73,1
-122.15,219000,223,52,1394,"D",230,545,3.95,37.74,1
-122.15,275000,129,52,1028,"D",143,317,49.135,37.73,1
-122.15,245400,819,45,3758,"D",736,1573,28.355,37.73,1
-122.17,177500,470,46,2163,"D",435,925,3.25,37.73,1
-122.16,171600,408,49,1699,"D",385,768,28.301,37.73,1
-122.17,183300,289,52,1555,"D",292,620,37.159,37.73,1
-122.16,175000,206,52,1114,"D",207,425,25.625,37.73,1
-122.18,156700,313,45,1498,"D",305,1003,38.047,37.72,1
-122.18,157500,147,45,726,"D",135,519,3.375,37.71,1
-122.17,179800,200,38,890,"D",198,481,3.244,37.71,1
-122.18,205500,533,36,2639,"D",519,1209,40.268,37.7,1
-122.18,178900,554,35,2562,"D",525,1398,33.906,37.7,1
-122.19,262500,69,36,361,"D",58,158,55.461,37.71,1
-122.17,165000,659,42,3008,"D",664,1817,3.371,37.72,1
-122.17,159700,284,46,1369,"D",289,766,35.313,37.72,1
-122.17,158300,398,5,1692,"D",328,814,3.663,37.72,1
-122.16,144800,245,38,1007,"D",239,618,2.875,37.72,1
-122.17,166300,814,43,3783,"D",789,2139,40.202,37.72,1
-122.16,191000,242,37,1507,"D",253,632,45.553,37.71,1
-122.16,175000,132,36,666,"D",134,366,34.643,37.71,1
-122.16,137500,601,10,2229,"D",485,877,33.431,37.72,1
-122.15,141700,587,28,2215,"D",573,830,21.898,37.73,1
-122.15,210900,372,31,1616,"D",379,739,29.097,37.72,1
-122.15,198300,251,47,1190,"D",266,540,3.375,37.72,1
-122.15,157400,1047,29,4169,"D",962,2024,28.125,37.72,1
-122.14,264700,320,52,2024,"D",334,823,5,37.73,1
-122.14,218400,394,38,1723,"D",353,711,30.673,37.73,1
-122.14,235100,390,43,2264,"D",368,931,38.125,37.73,1
-122.13,341800,268,33,1996,"D",270,686,69.096,37.73,1
-122.13,367300,394,26,2862,"D",397,1030,7.912,37.72,1
-122.13,243500,383,35,2183,"D",392,976,38.393,37.72,1
-122.12,167900,207,35,1037,"D",210,552,4,37.71,1
-122.13,371200,153,25,1134,"D",171,340,65.095,37.72,1
-122.14,218900,132,39,786,"D",132,288,35.156,37.72,1
-122.14,202700,253,45,1397,"D",248,555,2.983,37.72,1
-122.13,186200,451,45,2315,"D",444,1006,3.524,37.72,1
-122.13,188900,339,44,1613,"D",346,776,31.103,37.71,1
-122.13,180000,298,44,1421,"D",270,609,35.781,37.71,1
-122.15,202700,1526,18,5778,"D",1352,2441,31.682,37.71,2
-122.14,181700,866,27,3094,"D",789,1364,26.101,37.71,1
-122.14,166800,1007,18,3905,"D",1044,2197,36.932,37.71,1
-122.13,183700,557,43,3046,"D",544,1333,34.583,37.7,1
-122.13,218000,710,19,3516,"D",703,1810,39.032,37.7,1
-122.15,191500,178,36,998,"D",183,531,40.208,37.71,1
-122.15,194700,244,36,1464,"D",261,672,35.547,37.7,1
-122.14,187200,292,17,1463,"D",330,695,45.859,37.7,1
-122.13,223100,1054,21,4124,"D",998,2162,26.321,37.7,1
-122.13,271300,769,17,2380,"D",643,1216,3.395,37.69,1
-122.14,194100,228,36,1266,"D",239,606,39.702,37.7,1
-122.16,190400,391,36,2239,"D",379,1203,50.043,37.7,1
-122.14,189100,317,38,1571,"D",301,874,44.659,37.69,1
-122.15,184600,221,38,1246,"D",222,637,36.625,37.69,1
-122.15,197300,287,36,1501,"D",276,703,38.864,37.69,1
-122.15,192600,252,36,1468,"D",229,733,34.583,37.7,1
-122.16,192200,219,36,1118,"D",228,625,37.813,37.69,1
-122.16,194600,208,36,1097,"D",225,568,29.917,37.7,1
-122.16,193500,303,36,1719,"D",311,836,44.375,37.7,1
-122.17,202600,365,24,1755,"D",362,952,4,37.7,1
-122.16,83300,348,16,1687,"D",352,568,23.869,37.68,1
-122.17,212600,391,24,2262,"D",366,1125,47.609,37.69,1
-122.18,187800,407,5,2087,"D",401,840,54.858,37.68,1
-122.16,205700,278,36,1480,"D",283,796,43.971,37.69,1
-122.15,192900,273,36,1545,"D",267,863,40.109,37.69,1
-122.15,205200,447,35,2632,"D",486,1349,43.864,37.68,1
-122.15,213400,443,30,2261,"D",383,929,42.841,37.68,1
-122.15,183600,308,39,1670,"D",335,957,51.312,37.69,1
-122.14,178400,535,37,2141,"D",555,1093,29.958,37.69,1
-122.14,219200,613,27,3337,"D",607,1489,36.364,37.68,1
-122.14,183100,716,31,3184,"D",628,1561,27.955,37.68,1
-122.1,157100,500,44,2341,"D",485,1256,29.507,37.69,1
-122.12,157800,269,30,1197,"D",279,695,34.375,37.69,1
-122.13,161700,278,34,1131,"D",237,560,2.875,37.69,1
-122.12,152100,284,38,1164,"D",289,632,30.345,37.71,1
-122.12,144900,787,41,3495,"D",750,1849,2.679,37.7,1
-122.12,179900,617,17,2488,"D",538,1287,29.922,37.7,1
-122.12,179100,508,35,2681,"D",536,1580,41.042,37.69,1
-122.12,159900,635,19,2495,"D",579,1571,25.833,37.7,1
-122.11,161400,461,23,1689,"D",443,828,21.552,37.7,1
-122.11,170400,306,29,1298,"D",338,835,23.274,37.7,1
-122.11,137500,789,19,2693,"D",724,1765,24.206,37.7,1
-122.11,155200,651,37,2444,"D",618,1562,26.464,37.69,1
-122.11,160900,310,42,1472,"D",309,768,34.643,37.69,1
-122.12,167300,560,10,2227,"D",472,1140,23.973,37.69,1
-122.03,340000,25,20,200,"D",31,83,6.5,37.69,1
-121.97,431000,194,32,1283,"A",171,485,60.574,37.64,1
-122.02,301100,590,6,2445,"D",573,1189,38.958,37.63,1
-122.04,241900,236,21,1307,"D",249,586,47.813,37.63,1
-122.05,162500,936,5,3785,"D",792,2240,32.829,37.63,1
-122.04,299200,357,10,2031,"D",352,867,53.169,37.66,1
-122.04,315500,1326,10,8299,"D",1288,3827,62.579,37.65,2
-122.05,216800,1279,23,7518,"D",1294,3827,51.701,37.68,2
-122.07,218100,426,36,1815,"D",431,1280,3.25,37.68,1
-122.06,170300,1207,30,5367,"D",1047,2667,31.796,37.68,2
-122.08,275000,370,26,1167,"D",137,253,24.196,37.68,1
-122.08,184100,682,26,2607,"D",607,1401,26.563,37.68,1
-122.08,160000,168,29,493,"D",152,233,0.9637,37.67,1
-122.09,175000,305,48,1252,"D",308,673,23.357,37.67,1
-122.09,197500,353,41,1382,"D",314,704,35.114,37.68,1
-122.09,150000,110,43,500,"D",120,273,33.125,37.69,1
-122.09,205600,538,29,2333,"D",540,1120,24.042,37.68,1
-122.09,170300,463,41,1834,"D",467,1105,28.322,37.68,1
-122.09,190900,348,43,1415,"D",293,569,25.156,37.68,1
-122.1,196900,342,37,1352,"D",324,691,34.032,37.68,1
-122.1,174000,503,37,2116,"D",448,1109,2.535,37.68,1
-122.11,170200,481,37,1976,"D",465,1197,25.772,37.68,1
-122.1,180900,413,38,1779,"D",400,1061,30.962,37.68,1
-122.1,150500,897,34,3659,"D",903,2479,29.564,37.67,1
-122.1,167100,428,31,1892,"D",389,1162,3.125,37.68,1
-122.12,148900,484,35,1958,"D",448,1146,2.95,37.68,1
-122.12,196400,253,40,1553,"D",267,724,4.38,37.68,1
-122.12,191100,394,37,2412,"D",375,975,40.417,37.68,1
-122.11,187500,389,36,2110,"D",370,952,3.8,37.67,1
-122.12,180600,401,45,2179,"D",399,1159,34.839,37.68,1
-122.13,182800,445,45,2457,"D",422,1129,40.588,37.68,1
-122.13,179300,399,44,2147,"D",401,1175,41.974,37.68,1
-122.13,179400,340,43,1676,"D",328,924,3.6,37.68,1
-122.14,210300,518,35,2976,"D",538,1424,4.267,37.68,1
-122.14,192300,533,34,3036,"D",500,1366,42.386,37.67,1
-122.15,198100,398,35,2472,"D",390,1171,55.797,37.67,1
-122.14,196200,249,36,1487,"D",243,641,40.682,37.67,1
-122.13,181600,347,38,2012,"D",332,880,31.734,37.67,1
-122.14,188300,534,37,3156,"D",543,1495,48.125,37.67,1
-122.13,184000,318,40,1748,"D",317,914,38.676,37.67,1
-122.12,184700,681,33,3429,"D",694,1798,39.395,37.67,1
-122.13,179900,703,42,3592,"D",665,1625,32.434,37.67,1
-122.11,167200,247,38,1035,"D",224,599,30.917,37.67,1
-122.11,165400,811,32,3028,"D",703,2037,30.645,37.67,1
-122.09,154000,655,33,2431,"D",603,1854,27.019,37.67,1
-122.09,153500,500,39,2069,"D",478,1408,31.115,37.67,1
-122.09,135400,313,40,1340,"D",271,766,34.722,37.66,1
-122.09,158300,259,39,1160,"D",274,725,22.222,37.66,1
-122.05,240700,318,32,2015,"D",340,1019,61.104,37.68,1
-122.06,180700,816,22,3882,"D",743,1830,42.733,37.67,1
-122.07,230600,671,27,3239,"D",616,1469,32.465,37.67,1
-122.07,210800,739,28,2932,"D",624,1198,32.417,37.67,1
-122.07,165300,409,38,2104,"D",394,1039,3.875,37.67,1
-122.04,254200,251,29,1694,"D",242,690,60.501,37.67,1
-122.04,332600,419,18,3000,"D",415,1155,68.233,37.67,1
-122.04,350000,348,23,2419,"D",384,1066,63.501,37.66,1
-122.07,161200,610,28,2280,"D",587,1255,26.719,37.66,1
-122.07,179300,1168,21,5031,"D",1042,2461,3.875,37.66,1
-122.08,154300,372,33,1547,"D",356,1063,25.625,37.66,1
-122.07,161800,790,31,3300,"D",740,2181,3.016,37.65,1
-122.08,161900,1439,17,5018,"D",1299,3069,27.694,37.65,2
-122.08,165400,393,35,1813,"D",374,1093,36.818,37.65,1
-122.08,166600,436,37,1997,"D",437,1349,21.382,37.66,1
-122.1,149700,191,37,901,"D",206,599,37.303,37.66,1
-122.1,162100,142,35,686,"D",149,480,3.875,37.66,1
-122.1,152600,464,33,1954,"D",448,1293,30.489,37.66,1
-122.09,195200,722,27,2630,"D",634,1414,28.203,37.65,1
-122.09,190600,192,35,1130,"D",184,543,43.897,37.65,1
-122.09,193800,200,35,1184,"D",194,572,47.143,37.65,1
-122.1,200600,115,34,656,"D",112,342,46.875,37.66,1
-122.11,150000,643,29,2544,"D",603,2332,32.091,37.66,1
-122.1,185300,225,36,1305,"D",234,768,4.275,37.66,1
-122.11,172700,316,36,1755,"D",299,913,41.302,37.66,1
-122.11,174100,652,35,2843,"D",643,1726,3.09,37.66,1
-122.1,194400,494,25,2538,"D",501,1185,45.417,37.65,1
-122.1,206700,311,28,1784,"D",278,735,46.635,37.64,1
-122.1,204500,327,31,1797,"D",319,796,44.427,37.65,1
-122.1,175000,76,36,410,"D",82,252,45.303,37.65,1
-122.12,137500,27,26,162,"D",25,86,2.375,37.65,1
-122.1,187200,2031,18,9963,"D",1946,5613,38.171,37.63,2
-122.1,173600,458,35,2361,"D",467,1727,45.281,37.61,1
-122.13,163000,167,19,862,"D",183,407,43.456,37.66,1
-122.11,331600,808,18,4335,"D",734,2041,34.861,37.65,1
-122.11,197600,280,31,1487,"D",301,854,52.312,37.64,1
-122.11,197900,849,8,3592,"D",746,1907,36.708,37.64,1
-122.12,228100,102,40,432,"D",77,264,38.875,37.64,1
-122.09,189500,242,34,1457,"D",249,735,39.167,37.63,1
-122.09,184200,284,32,1578,"D",292,836,39.063,37.64,1
-122.1,180900,435,29,2172,"D",408,1377,37.895,37.63,1
-122.08,172000,245,36,1340,"D",248,789,3.8,37.64,1
-122.08,177900,199,36,1116,"D",226,662,57.309,37.64,1
-122.09,173100,307,36,1885,"D",271,853,41.141,37.64,1
-122.09,172600,212,36,1180,"D",200,664,52.838,37.64,1
-122.08,182100,1253,30,5267,"D",1113,4065,33.479,37.64,2
-122.08,179500,440,23,1897,"D",418,1109,3.142,37.64,1
-122.08,176000,171,31,767,"D",185,548,37.614,37.63,1
-122.08,192600,127,33,691,"D",149,431,4.25,37.63,1
-122.08,182700,133,36,786,"D",160,463,39.338,37.64,1
-122.07,134900,1516,22,5861,"D",1463,5436,25.158,37.64,2
-122.07,157600,723,27,2784,"D",693,2028,24.808,37.63,1
-122.07,190900,860,25,4524,"D",862,2426,47.083,37.64,1
-122.06,158200,304,37,1468,"D",282,1038,41.652,37.64,1
-122.06,350000,450,20,1655,"D",430,857,35.541,37.64,1
-122.06,158200,286,33,1227,"D",291,848,38.036,37.65,1
-122.06,146100,252,33,1160,"D",220,729,38.259,37.64,1
-122.04,226700,172,33,952,"D",159,369,32.331,37.63,1
-122.03,198700,352,35,2072,"D",350,1001,47.109,37.62,1
-122.03,221200,547,32,2964,"D",527,1472,42.468,37.62,1
-122.04,208500,173,35,1032,"D",176,453,6.396,37.62,1
-122.04,204200,118,35,657,"D",134,328,38.125,37.62,1
-122.04,193200,324,32,1540,"D",302,793,32.857,37.62,1
-122.03,209500,236,35,1298,"D",204,632,38.929,37.62,1
-122.03,164900,271,36,1409,"D",281,1002,37.262,37.61,1
-122.03,161400,259,37,1383,"D",241,808,40.125,37.61,1
-122.04,187000,216,36,1151,"D",215,727,41.719,37.61,1
-122.04,190400,179,35,899,"D",185,455,42.857,37.62,1
-122.08,156600,364,37,1793,"D",346,1534,36.458,37.63,1
-122.08,157300,518,17,2485,"D",550,1139,26.875,37.62,1
-122.07,168100,376,35,1931,"D",337,1175,37.292,37.63,1
-122.07,177600,465,24,2329,"D",453,1401,45.913,37.63,1
-122.06,208900,1374,12,6711,"D",1289,3388,38.625,37.63,2
-122.06,169200,356,23,1939,"D",364,841,33.611,37.63,1
-122.05,163900,346,16,1642,"D",351,705,28.971,37.61,1
-122.08,164700,293,34,1619,"D",310,1148,40.326,37.63,1
-122.08,156900,108,35,517,"D",107,391,40.682,37.63,1
-122.09,168800,274,36,1570,"D",249,992,53.644,37.63,1
-122.09,174100,221,35,1213,"D",243,790,47.019,37.63,1
-122.08,206500,309,27,1826,"D",313,1016,5.64,37.62,1
-122.08,203900,443,26,2261,"D",395,1039,37.931,37.61,1
-121.99,217000,711,9,3666,"A",703,2341,46.458,37.61,1
-122.02,159600,345,36,1633,"D",338,1382,3.694,37.6,1
-122.02,159800,522,31,2155,"D",437,1858,2.652,37.6,1
-122.02,154300,280,32,1295,"D",300,1156,3.5,37.6,1
-122.02,149600,295,32,1295,"D",328,1097,32.386,37.6,1
-122.03,188600,302,33,1518,"D",268,831,5.097,37.61,1
-122.04,238500,638,17,3314,"D",602,1873,43.875,37.6,1
-122.06,235300,497,22,3009,"D",514,1640,4.625,37.6,1
-122.08,261400,474,6,2605,"D",433,1568,50.406,37.61,1
-122.06,234400,832,17,5159,"D",817,3174,58.704,37.6,1
-122.06,231700,276,18,1726,"D",310,1186,53.226,37.6,1
-122.08,156300,365,16,1816,"D",355,1367,4.235,37.59,1
-122.07,222000,551,13,2578,"D",528,1680,4.825,37.59,1
-122.08,254400,418,15,2576,"D",410,1657,55.218,37.58,1
